index,Country,NBT Name/Title,NBT Text - English,Unnamed: 3,Unnamed: 4,index,Country,Theme,Mitigation and Adaptation Component,Mitigation and Adaptation Component Text,generated_sample,,,,
1248,Costa Rica,M.31.,"By 2018, establish a digital platform that allows citizens and public institutions to carry out their procedures before SETENA in a structured, accessible and online way; including geospatial data to update and feedback MINAE's thematic maps.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1249,Costa Rica,M.32.,"By 2020, technical tools will be available to assess ecological limits, particularly freshwater and coastal marine.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1250,Costa Rica,M.33.,"By 2020, a technical instrument will be implemented for the environmental assessment of plans, authorization for the use and exploitation of natural resources, and human activities developed in coastal and marine areas. This instrument will be developed with a focus on rights, gender and cultural relevance.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1251,Costa Rica,M.34.,Decrease by 10% the number of forest fires outside the PSAs.,,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1252,Costa Rica,M.35.,Maintain 90% of the forest fires attended in the PNE level 1.,,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1253,Costa Rica,M.36.,Decrease by 5% the number of forest fires within the PSAs.,,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1254,Costa Rica,M.37.,Increase by 25% the number of kilometers of mitigation works constructed within the PSAs.,,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1255,Costa Rica,M.38.,"By 2020, there will be a trend towards a reduction in the net consumption of agrochemicals in the country, based on the implementation of sustainable practices.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1256,Costa Rica,M.39.,"By 2020, at least 90% of erosion complaints will be addressed and resolved.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1257,Costa Rica,M.40.,"By 2020, there will be a nationwide scheduling and monitoring of reservoir releases.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1258,Costa Rica,M.41.,"By 2020, reduce to 50% the number of environmental complaints related to illegal detour of water bodies.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1259,Costa Rica,M.42.,"By 2018, there will be a system in place that publishes images of forest cover loss and gain and land uses from 2017 onwards.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1260,Costa Rica,M.43.,"By 2020, baseline populations of priority species will be known.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1261,Costa Rica,M.44.,"By 2020, hydrobiological resource stocks will be sustainably managed using the ecosystem-based approach.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1262,Costa Rica,M.45.,"By 2020, efforts will be strengthened and coordinated to monitor complaints and resolutions related to biodiversity issues.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1263,Costa Rica,M.46.,"By 2020, the capacities of the planning processes for the protection, prevention and control of impacts inside and outside the protected wildlife areas under the administration or guardianship of SINAC will be strengthened.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1264,Costa Rica,M.47.,"By 2020, there will be 12 new organized groups that will officially contribute to SINAC's prevention, protection and control activities.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1265,Costa Rica,M.48.,"By 2018, 800 hectares will have been acquired within national parks and biological reserves.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1266,Costa Rica,M.49.,"By 2020, a financial mechanism will be in place for the acquisition of privately owned lands located in NP and BR pending acquisition by the State.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1267,Costa Rica,M.50.,"By 2020, the delimitation of the baseline of the coastline and the different maritime zones of the country's marine territory will be made official, taking into account climate scenarios.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1268,Costa Rica,M.51.,"In 2018, the methodology for the development of regulatory plans will be made official, which will incorporate the approach and climate risks, based on a rights-based approach, gender and cultural relevance.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
1269,Costa Rica,M.52.,"By 2018, tools will be available to integrate the ecosystem approach into rural development plans, taking into account vulnerability to climate change and the respective adaptation and mitigation measures, based on a rights, gender and culturally relevant approaches.",,,5,Costa Rica,Adaptation,Goal 1.5.,"By 2030, the country has a drought early warning system to monitor drought risks at the national and regional levels.",#0.000 #No identified similarity.,,,,
