index,Country,Target Text,Target Name,index,Country,Target Text,Target Name,generated_sample
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,NAN4
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,NAN4
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,NAN4
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,13,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,Alignment opportunities
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,NAN4
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,NAN4
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,NAN4
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,14,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,Alignment opportunities
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,15,Sri Lanka,Road infrastructure development,NDC 11 - Transport,NAN4
